miRNA name	pos:mut	trimmed_NGN2_nc-DMSO_rep3-2_SRR22127395	trimmed_NGN2_Rifaximin_SRR22128590	trimmed_NGN2_Amonafide_SRR22128500	trimmed_NGN2_RG108_SRR22127294	trimmed_NGN2_nc-DMSO_rep2-6_SRR22127727	trimmed_NGN2_nc-DMSO_rep3-1_SRR22127396	trimmed_NGN2_AG-14361_SRR22127920	trimmed_NGN2_Raltitrexed_SRR22128614	trimmed_NGN2_nc-DMSO_rep3-4_SRR22127393	trimmed_NGN2_nc-DMSO_rep2-3_SRR22127730	trimmed_NGN2_Allopurinol_Sodium_SRR22127951	trimmed_NGN2_nc-DMSO_rep3-6_SRR22127391	trimmed_NGN2_nc-DMSO_rep2-2_SRR22127731	trimmed_NGN2_Allopurinol_SRR22127622	trimmed_NGN2_nc-DMSO_rep3-3_SRR22127394	trimmed_NGN2_Rifampin_SRR22127589	trimmed_NGN2_Azaguanine-8_SRR22128107	trimmed_NGN2_nc-DMSO_rep2-5_SRR22127728	trimmed_NGN2_nc-DMSO_rep3-7_SRR22128066	trimmed_NGN2_nc-DMSO_rep2-1_SRR22127732	trimmed_NGN2_Temozolomide_SRR22127488	trimmed_NGN2_Rifapentine_SRR22127583	trimmed_NGN2_Oxaliplatin_SRR22127814	trimmed_NGN2_Azacitidine_SRR22127969	trimmed_NGN2_Altretamine_SRR22128485	trimmed_NGN2_Adenine_HCl_SRR22127291	trimmed_NGN2_nc-DMSO_rep3-8_SRR22128065	trimmed_NGN2_nc-DMSO_rep2-4_SRR22127729	trimmed_NGN2_nc-DMSO_rep3-5_SRR22127392	trimmed_NGN2_nc-DMSO_rep3-2_SRR22127395 (PM+1MM+2MM)	trimmed_NGN2_Rifaximin_SRR22128590 (PM+1MM+2MM)	trimmed_NGN2_Amonafide_SRR22128500 (PM+1MM+2MM)	trimmed_NGN2_RG108_SRR22127294 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-6_SRR22127727 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-1_SRR22127396 (PM+1MM+2MM)	trimmed_NGN2_AG-14361_SRR22127920 (PM+1MM+2MM)	trimmed_NGN2_Raltitrexed_SRR22128614 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-4_SRR22127393 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-3_SRR22127730 (PM+1MM+2MM)	trimmed_NGN2_Allopurinol_Sodium_SRR22127951 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-6_SRR22127391 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-2_SRR22127731 (PM+1MM+2MM)	trimmed_NGN2_Allopurinol_SRR22127622 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-3_SRR22127394 (PM+1MM+2MM)	trimmed_NGN2_Rifampin_SRR22127589 (PM+1MM+2MM)	trimmed_NGN2_Azaguanine-8_SRR22128107 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-5_SRR22127728 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-7_SRR22128066 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-1_SRR22127732 (PM+1MM+2MM)	trimmed_NGN2_Temozolomide_SRR22127488 (PM+1MM+2MM)	trimmed_NGN2_Rifapentine_SRR22127583 (PM+1MM+2MM)	trimmed_NGN2_Oxaliplatin_SRR22127814 (PM+1MM+2MM)	trimmed_NGN2_Azacitidine_SRR22127969 (PM+1MM+2MM)	trimmed_NGN2_Altretamine_SRR22128485 (PM+1MM+2MM)	trimmed_NGN2_Adenine_HCl_SRR22127291 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-8_SRR22128065 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep2-4_SRR22127729 (PM+1MM+2MM)	trimmed_NGN2_nc-DMSO_rep3-5_SRR22127392 (PM+1MM+2MM)
hsa-miR-1249-3p	22:AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1250-5p	PM	0.0	1.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	1.0	0.0	1.0	1.0	0.0	0.0
hsa-miR-1250-5p	17:CT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	1.0	0.0	1.0	1.0	0.0	0.0
hsa-miR-1251-3p	PM	0.0	3.0	0.0	3.0	0.0	0.0	0.0	10.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0	3.0	3.0	7.0	1.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	10.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0	3.0	3.0	7.0	1.0	4.0	0.0	0.0	0.0
hsa-miR-1251-5p	PM	0.0	2.0	0.0	4.0	0.0	0.0	3.0	13.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	3.0	3.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	3.0	13.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	3.0	3.0	2.0	0.0	3.0	2.0	0.0	0.0
hsa-miR-1252-3p	PM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1252-5p	PM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1253	PM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
hsa-miR-1255a	PM	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-125a-3p	PM	0.0	0.0	0.0	10.0	0.0	0.0	3.0	17.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	0.0	9.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	3.0	19.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	0.0	9.0	5.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-125a-3p	22:CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	3.0	19.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	0.0	9.0	5.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-125a-3p	22:CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	3.0	19.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	0.0	9.0	5.0	0.0	0.0	1.0	0.0	0.0
hsa-miR-125b-1-3p	PM	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-125b-1-3p	21:CT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-125b-1-3p	21:CT,22:TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-125b-2-3p	22:CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-125b-5p	PM	2.0	29.0	23.0	228.0	2.0	2.0	79.0	321.0	5.0	1.0	31.0	6.0	0.0	72.0	4.0	53.0	0.0	6.0	10.0	0.0	86.0	63.0	135.0	111.0	147.0	124.0	21.0	2.0	4.0	2.0	31.0	23.0	230.0	2.0	2.0	79.0	335.0	5.0	1.0	32.0	6.0	0.0	73.0	4.0	56.0	0.0	6.0	10.0	0.0	92.0	65.0	139.0	114.0	147.0	130.0	22.0	2.0	4.0
hsa-miR-125b-5p	11:CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	31.0	23.0	230.0	2.0	2.0	79.0	335.0	5.0	1.0	32.0	6.0	0.0	73.0	4.0	56.0	0.0	6.0	10.0	0.0	92.0	65.0	139.0	114.0	147.0	130.0	22.0	2.0	4.0
hsa-miR-125b-5p	16:CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	31.0	23.0	230.0	2.0	2.0	79.0	335.0	5.0	1.0	32.0	6.0	0.0	73.0	4.0	56.0	0.0	6.0	10.0	0.0	92.0	65.0	139.0	114.0	147.0	130.0	22.0	2.0	4.0
hsa-miR-125b-5p	20:TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	31.0	23.0	230.0	2.0	2.0	79.0	335.0	5.0	1.0	32.0	6.0	0.0	73.0	4.0	56.0	0.0	6.0	10.0	0.0	92.0	65.0	139.0	114.0	147.0	130.0	22.0	2.0	4.0
hsa-miR-125b-5p	20:TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	31.0	23.0	230.0	2.0	2.0	79.0	335.0	5.0	1.0	32.0	6.0	0.0	73.0	4.0	56.0	0.0	6.0	10.0	0.0	92.0	65.0	139.0	114.0	147.0	130.0	22.0	2.0	4.0
hsa-miR-125b-5p	20:TG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	31.0	23.0	230.0	2.0	2.0	79.0	335.0	5.0	1.0	32.0	6.0	0.0	73.0	4.0	56.0	0.0	6.0	10.0	0.0	92.0	65.0	139.0	114.0	147.0	130.0	22.0	2.0	4.0
hsa-miR-125b-5p	22:AC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	31.0	23.0	230.0	2.0	2.0	79.0	335.0	5.0	1.0	32.0	6.0	0.0	73.0	4.0	56.0	0.0	6.0	10.0	0.0	92.0	65.0	139.0	114.0	147.0	130.0	22.0	2.0	4.0
hsa-miR-125b-5p	22:AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	31.0	23.0	230.0	2.0	2.0	79.0	335.0	5.0	1.0	32.0	6.0	0.0	73.0	4.0	56.0	0.0	6.0	10.0	0.0	92.0	65.0	139.0	114.0	147.0	130.0	22.0	2.0	4.0
hsa-miR-125b-5p	22:AT	0.0	2.0	0.0	2.0	0.0	0.0	0.0	12.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	2.0	4.0	1.0	0.0	5.0	1.0	0.0	0.0	2.0	31.0	23.0	230.0	2.0	2.0	79.0	335.0	5.0	1.0	32.0	6.0	0.0	73.0	4.0	56.0	0.0	6.0	10.0	0.0	92.0	65.0	139.0	114.0	147.0	130.0	22.0	2.0	4.0
hsa-miR-126-3p	PM	0.0	1.0	0.0	1.0	0.0	0.0	2.0	25.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	25.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0
hsa-miR-126-3p	17:AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	25.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0
hsa-miR-126-5p	PM	2.0	0.0	1.0	2.0	0.0	0.0	1.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	3.0	1.0	1.0	6.0	2.0	0.0	0.0	2.0	0.0	1.0	2.0	0.0	0.0	1.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	3.0	1.0	1.0	6.0	2.0	0.0	0.0
hsa-miR-1260a	9:TA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0	1.0	17.0	4.0	1.0	8.0	54.0	6.0	0.0	17.0	14.0	2.0	5.0	1.0	20.0	8.0	7.0	9.0	2.0	29.0	23.0	29.0	4.0	6.0	13.0	16.0	5.0	6.0
hsa-miR-1260a	9:TG	0.0	5.0	1.0	13.0	2.0	1.0	7.0	45.0	4.0	0.0	16.0	8.0	0.0	2.0	1.0	15.0	4.0	6.0	6.0	2.0	18.0	15.0	20.0	2.0	5.0	11.0	13.0	1.0	3.0	0.0	9.0	1.0	17.0	4.0	1.0	8.0	54.0	6.0	0.0	17.0	14.0	2.0	5.0	1.0	20.0	8.0	7.0	9.0	2.0	29.0	23.0	29.0	4.0	6.0	13.0	16.0	5.0	6.0
hsa-miR-1260a	8:CT,13:CA	0.0	4.0	0.0	4.0	2.0	0.0	1.0	7.0	2.0	0.0	0.0	6.0	2.0	3.0	0.0	4.0	4.0	1.0	3.0	0.0	11.0	7.0	9.0	2.0	1.0	2.0	3.0	3.0	3.0	0.0	9.0	1.0	17.0	4.0	1.0	8.0	54.0	6.0	0.0	17.0	14.0	2.0	5.0	1.0	20.0	8.0	7.0	9.0	2.0	29.0	23.0	29.0	4.0	6.0	13.0	16.0	5.0	6.0
hsa-miR-1260a	9:TG,18:AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	1.0	17.0	4.0	1.0	8.0	54.0	6.0	0.0	17.0	14.0	2.0	5.0	1.0	20.0	8.0	7.0	9.0	2.0	29.0	23.0	29.0	4.0	6.0	13.0	16.0	5.0	6.0
hsa-miR-1261	12:TA	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	1.0	2.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0
hsa-miR-1261	12:TA,18:TA	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	1.0	2.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0
hsa-miR-1261	12:TA,18:TC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	1.0	2.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0
hsa-miR-1268a	PM	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	4.0	2.0	0.0	4.0	2.0	9.0	4.0	1.0	0.0
hsa-miR-1268a	8:GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	4.0	2.0	0.0	4.0	2.0	9.0	4.0	1.0	0.0
hsa-miR-1268a	17:GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	4.0	2.0	0.0	4.0	2.0	9.0	4.0	1.0	0.0
hsa-miR-1268a	2:GA,17:GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	4.0	2.0	0.0	4.0	2.0	9.0	4.0	1.0	0.0
hsa-miR-1268a	6:GA,17:GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	4.0	2.0	0.0	4.0	2.0	9.0	4.0	1.0	0.0
hsa-miR-1268a	9:GA,17:GC	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	4.0	2.0	0.0	4.0	2.0	9.0	4.0	1.0	0.0
hsa-miR-1268a	10:TA,17:GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	4.0	2.0	0.0	4.0	2.0	9.0	4.0	1.0	0.0
hsa-miR-1268a	13:TC,17:GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	2.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	4.0	2.0	0.0	4.0	2.0	9.0	4.0	1.0	0.0
hsa-miR-1268a	13:TC,17:GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	4.0	2.0	0.0	4.0	2.0	9.0	4.0	1.0	0.0
hsa-miR-1268a	15:GA,17:GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	4.0	2.0	0.0	4.0	2.0	9.0	4.0	1.0	0.0
hsa-miR-1268a	15:GC,17:GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	4.0	2.0	0.0	4.0	2.0	9.0	4.0	1.0	0.0
hsa-miR-1268a	15:GT,17:GT	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	4.0	2.0	0.0	4.0	2.0	9.0	4.0	1.0	0.0
hsa-miR-1268a	17:GC,18:GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	4.0	2.0	0.0	4.0	2.0	9.0	4.0	1.0	0.0
